ID	Title	Description			 price 	Availability 	Condition	Link	image link									
194313080	CAT	255 XPS	2024	292	" $83,895.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
201088734	CAT	255 CAB	2024	242	" $77,700.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
207864388	CAT	259D3	2023	1298	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
214640042	CAT	259D3	2022	1873	" $50,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
221415696	CAT	259D3	2023	367	" $55,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
228191350	CAT	259D3	2023	521	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
234967004	CAT	259D3	2023	101	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
241742658	CAT	259D3	2023	40	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
248518312	CAT	259D3	2023	124	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
255293966	CAT	259D	2021	1800	" $45,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
262069620	CAT	259D3	2023	770	" $64,995.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
268845274	CAT	259D CAB	2020	854	" $64,575.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
275620928	CAT	259D XPS	2023	259	" $71,295.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
282396582	CAT	259D XPS	2023	894	" $60,795.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
289172236	CAT	259D XPS	2019	735	" $52,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
295947890	CAT	259D CAB	2024	1879	" $68,250.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
302723544	CAT	259D	2024	693	" $93,448.95 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
309499198	CAT	259D CAB	2023	2389	" $72,448.95 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
316274852	CAT	259D CAB	2023	1900	" $71,400.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
323050506	CAT	259D3 CAB	2023	3201	" $47,670.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
329826160	CAT	259D3 CAB	2021	3373	" $40,215.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
336601814	CAT	259D3	2021	2429	" $43,050.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
343377468	CAT	259D3	2020	2814	" $40,215.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
350153122	CAT	259D3	2022	910	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
356928776	CAT	259D3	2020	1031	" $55,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
363704430	CAT	259D	2023	699	" $56,700.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
370480084	CAT	259D	2017	3890	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
377255738	CAT	259D CAB	2023	2259	" $54,600.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
384031392	CAT	259D3	2024	49	" $65,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
390807046	CAT	259D CAB	2023	2473	" $57,750.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
397582700	CAT	259D CAB	2023	2111	" $70,348.95 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
404358354	CAT	259D CAB	2022	2094	" $51,555.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
411134008	CAT	262D3	2022	2872	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
417909662	CAT	262D XPS	2018	519	" $40,425.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
424685316	CAT	262D3 XPS CAB	2022	2734	" $42,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
431460970	CAT	262D	2017	3611	" $25,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
438236624	CAT	262D3	2020	423	" $63,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
445012278	CAT	262D CAB	2023	925	" $63,105.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
451787932	CAT	272D3XE	2022	2615	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
458563586	CAT	272D3	2022	1412	" $50,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
465339240	CAT	272D3	2022	2465	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
472114894	CAT	272D3	2020	1527	" $40,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
478890548	CAT	272D	2015	3463	" $35,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
485666202	CAT	272D3	2020	2616	" $48,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
492441856	CAT	272D CAB	2022	931	" $72,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
499217510	CAT	272D CAB	2019	2250	" $40,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
505993164	CAT	279D3	2022	1777	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
512768818	CAT	289D3 CAB	2022	2420	" $53,970.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
519544472	CAT	289D3	2023	2292	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
526320126	CAT	289D3	2024	439	" $78,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
533095780	CAT	289D CAB	2022	8513	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
539871434	CAT	289D CAB	2023	3142	" $48,300.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
546647088	CAT	289D CAB	2023	1981	" $71,400.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
553422742	CAT	289D CAB	2022	1893	" $62,895.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
560198396	CAT	289D CAB	2022	2855	" $43,995.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
566974050	CAT	289D	2022	2540	" $43,995.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
573749704	CAT	289D XPS	2022	649	" $66,675.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
580525358	CAT	289D CAB	2022	1104	" $59,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
587301012	CAT	289D XPS	2022	792	" $63,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
594076666	CAT	289D3 CAB	2023	3308	" $68,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
600852320	CAT	289D CAB	2022	8567	" $30,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
607627974	CAT	289D	2021	360	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
614403628	CAT	289D	2018	1875	" $52,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
621179282	CAT	289D CAB	2023	1138	" $75,600.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
627954936	CAT	299D3	2022	609	" $74,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
634730590	CAT	299D3	2022	2750	 CALL 	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
641506244	CAT	299D3	2023	281	" $80,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
648281898	CAT	299D3XE	2022	386	" $95,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
655057552	CAT	299D3XE	2023	215	" $95,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
661833206	CAT	299D XHP	2024	630	" $138,705.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
668608860	CAT	299D XHP	2023	1646	" $85,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
675384514	CAT	299D CAB	2024	171	" $91,245.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
682160168	CAT	299D XHP	2020	5329	" $20,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
688935822	CAT	299D CAB	2023	683	" $84,945.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
695711476	CAT	299D3 XE LM2	2020	2764	" $73,605.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
702487130	CAT	299D3 XE LM2	2023	3097	" $83,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
709262784	CAT	299D XHP	2023	1101	" $115,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
716038438	CAT	299D XHP	2023	1361	" $86,100.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
722814092	CAT	299D XHP	2024	278	" $157,498.95 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
729589746	CAT	299D XHP	2019	1442	" $61,845.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
736365400	CAT	299D2XHP	2019	5173	" $30,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
743141054	CAT	299D XHP	2023	1144	" $108,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
749916708	CAT	299D CAB	2023	239	" $89,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
756692362	CAT	299D XHP	2023	1152	" $115,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
763468016	CAT	299D XHP	2023	659	" $160,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
770243670	CAT	299D CAB	2023	214	" $92,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
777019324	CAT	299D3	2023	443	" $95,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
783794978	CAT	299D XPS	2021	131	" $80,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
790570632	CAT	299D XHP	2022	1928	" $75,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
797346286	CAT	299D3XE	2024	134	" $125,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
804121940	CAT	299D XPS	2022	900	" $92,500.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
810897594	CAT	299D XPS	2024	836	" $99,750.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
817673248	CAT	299D XHP	2024	654	" $126,000.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
824448902	CAT	299D XHP	2024	604	" $120,750.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
831224556	CAT	299D CAB	2024	520	" $102,900.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
838000210	CAT	299D XHP	2024	937	" $128,100.00 "	in stock	used	https://americanironus.com/equipment-skidsteer.html	https://americanironus.com/assets/img/equipment-categories/skidsteer.png									
						in stock	used											
677565411	CAT	TL1255D	2018	3233	" $103,005.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
1355130822	CAT	TL1055	2023	951	" $262,500.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
2032696233	CAT	TL1055D CAB	2019	2728	" $111,510.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
2710261644	CAT	TL1255D	2019	6467	" $102,375.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
3387827055	CAT	TL1055D	2019	2999	" $107,310.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
4065392466	CAT	TL1055D	2018	3988	" $88,620.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
4742957877	CAT	TL1055D	2018	3837	" $89,145.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
5420523288	CAT	TL1055	2023	1467	" $262,500.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
6098088699	CAT	TL943	2024	134	" $192,255.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
6775654110	CAT	TL943D ST	2018	2563	" $80,430.00 "	in stock	used	https://americanironus.com/equipment-telehandlers.html	https://americanironus.com/assets/img/equipment-categories/telehandlers.png									
						in stock	used											
6775654991	CAT	815	2023	33	" $787,500.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
7453220402	CAT	815	2023	3307	" $679,348.95 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
8130785813	CAT	815	2025	25	" $787,500.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
8808351224	CAT	815	2024	495	" $787,500.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
9485916635	CAT	815	2024	2710	" $732,898.95 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
10163482046	CAT	815F	2012	12245	" $472,500.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
10841047457	CAT	825	2024	847	" $1,252,648.95 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
11518612868	CAT	826H WH	0	0	" $40,000.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
12196178279	CAT	826H WHEEL	0	0	" $4,900.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
12873743690	CAT	826K	2023	1773	" $1,136,100.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
13551309101	CAT	836	2024	922	" $1,370,250.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
14228874512	CAT	836	2024	456	" $1,370,250.00 "	in stock	used	https://americanironus.com/equipment-track-dozers.html	https://americanironus.com/assets/img/equipment-categories/track-dozers.png									
14906439923	CAT	CB13	2021	2749	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
15584005334	CAT	CB13	2021	2596	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
16261570745	CAT	CB13	2021	2677	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
16939136156	CAT	CB10-02	2020	3122	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
17616701567	CAT	CB15	2022	2043	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
18294266978	CAT	CB13	2021	4736	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
18971832389	CAT	CB15	2022	1608	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
19649397800	CAT	CB15	2021	1844	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
20326963211	CAT	CB13	2024	915	" $256,198.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
21004528622	CAT	CB13	2019	2450	" $146,998.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
21682094033	CAT	CB13	2022	2464	" $177,448.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
22359659444	CAT	CB13	2023	568	" $214,305.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
23037224855	CAT	CB10	2023	48	" $249,898.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
23714790266	CAT	CB10	2023	213	" $242,548.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
24392355677	CAT	CB13	2019	1660	" $144,898.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
25069921088	CAT	CB10	2020	120	" $105,000.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
25747486499	CAT	CB10	2018	1367	" $60,900.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
26425051910	CAT	CB13	2019	922	" $115,500.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
27102617321	CAT	CB10	2018	672	" $65,000.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
27780182732	CAT	CB10	2018	1068	" $60,100.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
28457748143	CAT	CB10	2018	899	" $66,255.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
29135313554	CAT	CB10	2023	88	" $241,498.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
29812878965	CAT	CB13	2022	974	" $164,955.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
30490444376	CAT	CB13	2023	174	" $307,648.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
31168009787	CAT	CB10	2023	30	" $257,248.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
31845575198	CAT	CB10	2018	831	" $66,255.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
32523140609	CAT	CB10	2017	857	" $110,000.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
33200706020	CAT	CB2.7	2021	2017	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
33878271431	CAT	CB2.7	2021	2482	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
34555836842	CAT	CB2.703	2021	2203	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
35233402253	CAT	CB2.703	2021	2058	 CALL 	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
35910967664	CAT	CB34B	2015	5230	" $18,900.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
36588533075	CAT	CB64	2015	1915	" $42,000.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
37266098486	CAT	CB64B	2016	2107	" $81,900.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
37943663897	CAT	CB7	2023	149	" $155,505.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
38621229308	CAT	CB7	2023	66	" $156,555.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
39298794719	CAT	CC34B	2020	1939	" $29,000.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
39976360130	CAT	CC4.0	2023	1555	" $66,255.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
40653925541	CAT	CC4.0	2024	911	" $77,805.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
41331490952	CAT	CC4.0	2022	1046	" $63,105.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
42009056363	CAT	CP12	2024	301	" $322,348.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
42686621774	CAT	CP11GC	2023	490	" $222,598.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
43364187185	CAT	CP11GC	2023	194	" $222,598.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
44041752596	CAT	CP12	2024	137	" $325,498.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
44719318007	CAT	CP11GC	2022	455	" $171,255.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
45396883418	CAT	CP34	2024	17	" $172,198.95 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
46074448829	CAT	CP44B	2023	2157	" $115,605.00 "	in stock	used	https://americanironus.com/equipment-compactors.html	https://americanironus.com/assets/img/equipment-categories/compactors.png									
